dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1617544800,2021-04-04 14:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.56,10000,275.44,284.16,283.15,286.43,1023,,,50,2.6,250,0,,,,,1,800,Clear,sky is clear,01d
1617548400,2021-04-04 15:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.11,10000,276.6,286.86,285.96,289.11,1023,,,46,2.1,270,0,,,,,1,800,Clear,sky is clear,01d
1617552000,2021-04-04 16:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.38,10000,277.37,289.26,288.08,291.32,1023,,,42,2.6,0,0,,,,,1,800,Clear,sky is clear,01d
1617555600,2021-04-04 17:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.4,10000,278.12,291.4,289.96,293.23,1023,,,39,0,0,0,,,,,1,800,Clear,sky is clear,01d
1617559200,2021-04-04 18:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,293.73,10000,278.55,292.81,291.96,294.38,1022,,,37,1.5,100,0,,,,,1,800,Clear,sky is clear,01d
1617562800,2021-04-04 19:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,294.83,10000,279.13,293.99,292.94,295.68,1021,,,36,1.5,320,0,,,,,1,800,Clear,sky is clear,01d
1617566400,2021-04-04 20:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,295.33,10000,279.16,294.52,293.96,296.23,1020,,,35,2.1,300,0,,,,,1,800,Clear,sky is clear,01d
1617570000,2021-04-04 21:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,295.62,10000,278.57,294.78,293.96,296.43,1020,,,33,2.1,320,0,,,,,1,800,Clear,sky is clear,01d
1617573600,2021-04-04 22:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,295.43,10000,278.83,294.6,294.48,296.23,1019,,,34,2.06,320,,,,,,1,800,Clear,sky is clear,01d
1617577200,2021-04-04 23:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,294.6,10000,277.67,293.66,293.56,295.33,1019,,,33,2.6,280,0,,,,,1,800,Clear,sky is clear,01d
1617580800,2021-04-05 00:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.61,10000,278.67,291.66,290.15,294.23,1019,,,40,0,0,0,,,,,1,800,Clear,sky is clear,01d
1617584400,2021-04-05 01:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.63,10000,278.6,288.59,286.83,291.43,1019,,,48,1.5,190,0,,,,,1,800,Clear,sky is clear,01n
1617588000,2021-04-05 02:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.33,10000,278.27,287.24,285.26,289.34,1020,,,51,0,0,0,,,,,1,800,Clear,sky is clear,01n
1617591600,2021-04-05 03:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.72,10000,278.37,285.62,283.96,288.13,1019,,,57,2.1,180,0,,,,,1,800,Clear,sky is clear,01n
1617595200,2021-04-05 04:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.06,10000,278,284.92,282.96,287.53,1019,,,58,2.1,190,0,,,,,1,800,Clear,sky is clear,01n
1617598800,2021-04-05 05:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.42,10000,277.65,284.24,281.96,286.43,1019,,,59,2.1,200,0,,,,,1,800,Clear,sky is clear,01n
1617602400,2021-04-05 06:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.16,10000,277.88,284.01,282.44,287.11,1019,,,61,2.57,200,,,,,,1,800,Clear,sky is clear,01n
1617606000,2021-04-05 07:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.46,10000,277.69,284.29,281.96,287.11,1019,,,59,2.6,200,0,,,,,1,800,Clear,sky is clear,01n
1617609600,2021-04-05 08:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.07,10000,277.8,283.91,281.88,286.11,1019,,,61,2.1,190,0,,,,,1,800,Clear,sky is clear,01n
1617613200,2021-04-05 09:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.04,10000,277.77,283.88,281.88,286.11,1018,,,61,2.1,200,0,,,,,1,800,Clear,sky is clear,01n
1617616800,2021-04-05 10:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.36,10000,277.83,284.2,281.6,287.11,1018,,,60,3.1,220,0,,,,,1,800,Clear,sky is clear,01n
1617620400,2021-04-05 11:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,283.88,,277.79,282.73,282.16,284.81,1018,,,66,0.45,165,1.79,,,,,17,801,Clouds,few clouds,02n
1617624000,2021-04-05 12:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.04,10000,277.77,283.88,282.43,286.43,1019,,,61,2.1,200,0,,,,,1,800,Clear,sky is clear,01d
1617627600,2021-04-05 13:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.88,10000,278.52,285.8,283.75,288.13,1018,,,57,3.1,200,0,,,,,1,800,Clear,sky is clear,01d
1617631200,2021-04-05 14:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.73,,279.85,288.8,287.94,290.07,1018,,,52,3.58,200,6.71,,,,,58,803,Clouds,broken clouds,04d
1617634800,2021-04-05 15:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.38,,279.89,290.49,290.05,292.16,1018,,,47,3.58,223,6.26,,,,,97,804,Clouds,overcast clouds,04d
1617638400,2021-04-05 16:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.58,10000,279.69,291.7,291.68,293.73,1018,,,43,6.7,210,9.8,,,,,1,800,Clear,sky is clear,01d
1617642000,2021-04-05 17:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,294.43,10000,278.77,293.55,292.9,295.33,1016,,,36,7.2,220,10.8,,,,,1,800,Clear,sky is clear,01d
1617645600,2021-04-05 18:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,295.95,10000,279.71,295.2,294.08,297.11,1017,,,35,5.7,210,9.8,,,,,1,800,Clear,sky is clear,01d
1617649200,2021-04-05 19:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,297.03,10000,280.23,296.36,295.7,298.13,1016,,,34,6.2,250,0,,,,,1,800,Clear,sky is clear,01d
1617652800,2021-04-05 20:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,298.11,10000,280.29,297.5,295.16,299.23,1015,,,32,4.1,240,0,,,,,1,800,Clear,sky is clear,01d
1617656400,2021-04-05 21:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,297.96,10000,281.47,297.41,296.81,299.11,1015,,,35,5.14,230,7.72,,,,,20,801,Clouds,few clouds,02d
1617660000,2021-04-05 22:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,298.27,10000,279,297.59,295.16,299.23,1015,,,29,4.1,220,0,,,,,1,800,Clear,sky is clear,01d
1617663600,2021-04-05 23:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.93,10000,279.27,296.2,295.78,297.53,1015,,,32,4.1,220,0,,,,,20,801,Clouds,few clouds,02d
1617667200,2021-04-06 00:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.16,10000,278.6,295.35,293.78,296.43,1015,,,32,2.6,220,0,,,,,1,800,Clear,sky is clear,01d
1617670800,2021-04-06 01:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.71,,281.1,290.93,290.21,292.43,1014,,,50,0.45,157,0.89,,,,,70,803,Clouds,broken clouds,04n
1617674400,2021-04-06 02:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.81,,280.74,288.97,288.49,291.08,1015,,,55,2.98,197,,,,,,52,803,Clouds,broken clouds,04n
1617678000,2021-04-06 03:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.72,,280.39,288.84,287.92,291.08,1014,,,54,0.45,208,2.24,,,,,94,804,Clouds,overcast clouds,04n
1617681600,2021-04-06 04:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.16,10000,279.96,289.25,287.38,291.43,1015,,,51,2.1,210,0,,,,,1,800,Clear,sky is clear,01n
1617685200,2021-04-06 05:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.75,,279.75,287.8,285.77,289.29,1015,,,55,1.79,198,3.58,,,,,0,800,Clear,sky is clear,01n
1617688800,2021-04-06 06:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.26,10000,279.03,287.24,284.12,290.11,1015,,,54,2.57,220,,,,,,1,800,Clear,sky is clear,01n
1617692400,2021-04-06 07:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,287.21,10000,278.83,286.16,283.19,288.79,1015,,,57,2.6,190,0,,,,,1,800,Clear,sky is clear,01n
1617696000,2021-04-06 08:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,287.19,10000,278.81,286.14,283.96,288.73,1014,,,57,3.1,220,0,,,,,1,800,Clear,sky is clear,01n
1617699600,2021-04-06 09:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,287.21,10000,278.83,286.16,282.9,289.11,1015,,,57,2.57,210,,,,,,1,800,Clear,sky is clear,01n
1617703200,2021-04-06 10:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.64,10000,278.79,285.59,282.9,288.13,1015,,,59,2.6,190,0,,,,,1,800,Clear,sky is clear,01n
1617706800,2021-04-06 11:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.85,10000,279,284.82,282.96,287.53,1015,,,63,3.1,190,0,,,,,1,800,Clear,sky is clear,01n
1617710400,2021-04-06 12:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.85,,279.89,284.93,283.49,287.12,1016,,,67,0.45,0,2.24,,,,,37,802,Clouds,scattered clouds,03d
1617714000,2021-04-06 13:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,287.61,,281.57,286.86,285.58,288.79,1016,,,67,1.79,163,3.58,,,,,47,802,Clouds,scattered clouds,03d
1617717600,2021-04-06 14:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.19,10000,283.1,289.59,288.48,291.11,1016,,,63,4.12,220,,,,,,1,800,Clear,sky is clear,01d
1617721200,2021-04-06 15:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.75,,284.53,292.31,291.08,293.79,1016,,,59,3.13,222,5.81,,,,,13,801,Clouds,few clouds,02d
1617724800,2021-04-06 16:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,294.75,10000,285.33,294.4,292.94,295.93,1016,,,55,4.1,190,0,,,,,1,800,Clear,sky is clear,01d
1617728400,2021-04-06 17:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.13,10000,285.76,295.84,294.6,297.11,1015,,,52,4.63,220,8.23,,,,,1,800,Clear,sky is clear,01d
1617732000,2021-04-06 18:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.69,,285.37,296.38,295.77,297.43,1014,,,49,4.92,225,8.05,,,,,39,802,Clouds,scattered clouds,03d
1617735600,2021-04-06 19:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,297.61,10000,285.25,297.31,296.26,298.73,1014,,,46,6.2,250,9.3,,,,,20,801,Clouds,few clouds,02d
1617739200,2021-04-06 20:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,298.05,10000,283.91,297.67,296.81,299.23,1013,,,41,6.2,200,9.3,,,,,20,801,Clouds,few clouds,02d
1617742800,2021-04-06 21:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,297.92,10000,283.79,297.52,296.81,299.11,1013,,,41,4.63,210,9.77,,,,,75,803,Clouds,broken clouds,04d
1617746400,2021-04-06 22:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,298.88,10000,281.85,298.4,296.89,299.23,1013,,,34,6.2,220,9.8,,,,,75,803,Clouds,broken clouds,04d
1617750000,2021-04-06 23:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,298.51,10000,281.96,298.02,296.32,299.11,1014,,,35,3.1,240,0,,,,,20,801,Clouds,few clouds,02d
1617753600,2021-04-07 00:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,297.16,10000,282.74,296.66,294.58,297.53,1014,,,40,2.1,210,0,,,,,75,803,Clouds,broken clouds,04d
1617757200,2021-04-07 01:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,294.06,10000,284.69,293.64,291.37,295.93,1013,,,55,2.1,210,0,,,,,20,801,Clouds,few clouds,02n
1617760800,2021-04-07 02:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.95,,284.77,291.53,289.04,293.07,1013,,,63,2.54,187,,,,,,15,801,Clouds,few clouds,02n
1617764400,2021-04-07 03:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.71,10000,284.3,291.24,288.19,293.73,1014,,,62,3.1,190,0,,,,,1,800,Clear,sky is clear,01n
1617768000,2021-04-07 04:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.94,10000,284.28,290.47,287.96,292.53,1014,,,65,2.1,190,0,,,,,1,800,Clear,sky is clear,01n
1617771600,2021-04-07 05:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.63,10000,283.93,289.14,285.97,291.43,1014,,,69,2.1,190,0,,,,,1,800,Clear,sky is clear,01n
1617775200,2021-04-07 06:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.97,10000,283.52,288.44,285.41,291.43,1014,,,70,3.1,190,0,,,,,1,800,Clear,sky is clear,01n
1617778800,2021-04-07 07:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.85,10000,283.19,288.28,285.68,290.33,1014,,,69,2.6,190,0,,,,,1,800,Clear,sky is clear,01n
1617782400,2021-04-07 08:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.73,10000,283.29,288.17,285.58,290.33,1014,,,70,2.6,190,0,,,,,1,800,Clear,sky is clear,01n
